run_id,seg,label,n_frag_total,n_steps_total
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-13236,step,1,83,83
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-13398,step,1,60,60
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-13453,step,0,69,69
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-13579,step,0,74,74
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-13977,step,1,72,72
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14096,step,0,57,57
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14182,step,1,91,91
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14309,step,0,56,56
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14365,step,1,79,79
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,step,0,134,134
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14508,step,0,55,55
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14539,step,0,36,36
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14598,step,1,123,123
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14995,step,0,37,37
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-7166,step,0,87,87
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-7336,step,0,25,25
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-7606,step,1,38,38
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-7671,step,1,61,61
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-8707,step,1,123,123
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-8872,step,1,82,82
20251124_mini-v1.17.0_minimax-m2/django__django-10097,step,0,52,52
20251124_mini-v1.17.0_minimax-m2/django__django-10554,step,1,96,96
20251124_mini-v1.17.0_minimax-m2/django__django-10880,step,0,60,60
20251124_mini-v1.17.0_minimax-m2/django__django-10914,step,0,42,42
20251124_mini-v1.17.0_minimax-m2/django__django-10973,step,0,35,35
20251124_mini-v1.17.0_minimax-m2/django__django-10999,step,1,40,40
20251124_mini-v1.17.0_minimax-m2/django__django-11066,step,0,35,35
20251124_mini-v1.17.0_minimax-m2/django__django-11087,step,1,69,69
20251124_mini-v1.17.0_minimax-m2/django__django-11095,step,0,86,86
20251124_mini-v1.17.0_minimax-m2/django__django-11099,step,0,26,26
20251124_mini-v1.17.0_minimax-m2/django__django-11119,step,0,41,41
20251124_mini-v1.17.0_minimax-m2/django__django-11133,step,0,87,87
20251124_mini-v1.17.0_minimax-m2/django__django-11138,step,1,69,69
20251124_mini-v1.17.0_minimax-m2/django__django-11141,step,0,106,106
20251124_mini-v1.17.0_minimax-m2/django__django-11149,step,1,85,85
20251124_mini-v1.17.0_minimax-m2/django__django-11163,step,0,32,32
20251124_mini-v1.17.0_minimax-m2/django__django-11179,step,0,36,36
20251124_mini-v1.17.0_minimax-m2/django__django-11206,step,0,48,48
20251124_mini-v1.17.0_minimax-m2/django__django-11211,step,0,73,73
20251124_mini-v1.17.0_minimax-m2/django__django-11239,step,0,47,47
20251124_mini-v1.17.0_minimax-m2/django__django-11265,step,1,106,106
20251124_mini-v1.17.0_minimax-m2/django__django-11276,step,0,119,119
20251124_mini-v1.17.0_minimax-m2/django__django-11292,step,0,69,69
20251124_mini-v1.17.0_minimax-m2/django__django-11299,step,0,94,94
20251124_mini-v1.17.0_minimax-m2/django__django-11333,step,1,53,53
20251124_mini-v1.17.0_minimax-m2/django__django-11400,step,1,59,59
20251124_mini-v1.17.0_minimax-m2/django__django-11433,step,1,86,86
20251124_mini-v1.17.0_minimax-m2/django__django-11451,step,0,44,44
20251124_mini-v1.17.0_minimax-m2/django__django-11477,step,1,84,84
20251124_mini-v1.17.0_minimax-m2/django__django-11490,step,1,60,60
20251124_mini-v1.17.0_minimax-m2/django__django-11532,step,1,86,86
20251124_mini-v1.17.0_minimax-m2/django__django-11551,step,0,51,51
20251124_mini-v1.17.0_minimax-m2/django__django-11555,step,0,67,67
20251124_mini-v1.17.0_minimax-m2/django__django-11603,step,0,42,42
20251124_mini-v1.17.0_minimax-m2/django__django-11728,step,1,31,31
20251124_mini-v1.17.0_minimax-m2/django__django-11734,step,1,247,247
20251124_mini-v1.17.0_minimax-m2/django__django-11740,step,0,93,93
20251124_mini-v1.17.0_minimax-m2/django__django-11749,step,0,57,57
20251124_mini-v1.17.0_minimax-m2/django__django-11790,step,1,61,61
20251124_mini-v1.17.0_minimax-m2/django__django-11815,step,0,52,52
20251124_mini-v1.17.0_minimax-m2/django__django-11820,step,1,53,53
20251124_mini-v1.17.0_minimax-m2/django__django-11848,step,1,56,56
20251124_mini-v1.17.0_minimax-m2/django__django-11880,step,0,53,53
20251124_mini-v1.17.0_minimax-m2/django__django-11885,step,1,70,70
20251124_mini-v1.17.0_minimax-m2/django__django-11951,step,0,41,41
20251124_mini-v1.17.0_minimax-m2/django__django-11964,step,1,232,232
20251124_mini-v1.17.0_minimax-m2/django__django-11999,step,0,77,77
20251124_mini-v1.17.0_minimax-m2/django__django-12039,step,0,57,57
20251124_mini-v1.17.0_minimax-m2/django__django-12050,step,0,42,42
20251124_mini-v1.17.0_minimax-m2/django__django-12125,step,1,47,47
20251124_mini-v1.17.0_minimax-m2/django__django-12143,step,0,46,46
20251124_mini-v1.17.0_minimax-m2/django__django-12155,step,1,60,60
20251124_mini-v1.17.0_minimax-m2/django__django-12193,step,0,64,64
20251124_mini-v1.17.0_minimax-m2/django__django-12209,step,0,64,64
20251124_mini-v1.17.0_minimax-m2/django__django-12262,step,0,43,43
20251124_mini-v1.17.0_minimax-m2/django__django-12273,step,1,92,92
20251124_mini-v1.17.0_minimax-m2/django__django-12276,step,0,84,84
20251124_mini-v1.17.0_minimax-m2/django__django-12304,step,0,50,50
20251124_mini-v1.17.0_minimax-m2/django__django-12308,step,1,78,78
20251124_mini-v1.17.0_minimax-m2/django__django-12325,step,1,64,64
20251124_mini-v1.17.0_minimax-m2/django__django-12406,step,1,70,70
20251124_mini-v1.17.0_minimax-m2/django__django-12419,step,0,64,64
20251124_mini-v1.17.0_minimax-m2/django__django-12663,step,1,88,88
20251124_mini-v1.17.0_minimax-m2/django__django-12708,step,0,79,79
20251124_mini-v1.17.0_minimax-m2/django__django-12713,step,0,69,69
20251124_mini-v1.17.0_minimax-m2/django__django-12741,step,0,36,36
20251124_mini-v1.17.0_minimax-m2/django__django-12754,step,1,86,86
20251124_mini-v1.17.0_minimax-m2/django__django-12774,step,1,78,78
20251124_mini-v1.17.0_minimax-m2/django__django-12858,step,0,86,86
20251124_mini-v1.17.0_minimax-m2/django__django-12965,step,0,86,86
20251124_mini-v1.17.0_minimax-m2/django__django-13012,step,0,49,49
20251124_mini-v1.17.0_minimax-m2/django__django-13023,step,0,48,48
20251124_mini-v1.17.0_minimax-m2/django__django-13028,step,0,47,47
20251124_mini-v1.17.0_minimax-m2/django__django-13033,step,1,74,74
20251124_mini-v1.17.0_minimax-m2/django__django-13089,step,0,63,63
20251124_mini-v1.17.0_minimax-m2/django__django-13109,step,0,72,72
20251124_mini-v1.17.0_minimax-m2/django__django-13112,step,1,235,235
20251124_mini-v1.17.0_minimax-m2/django__django-13121,step,0,162,162
20251124_mini-v1.17.0_minimax-m2/django__django-13128,step,0,90,90
20251124_mini-v1.17.0_minimax-m2/django__django-13158,step,0,70,70
20251124_mini-v1.17.0_minimax-m2/django__django-13195,step,1,52,52
20251124_mini-v1.17.0_minimax-m2/django__django-13212,step,1,109,109
20251124_mini-v1.17.0_minimax-m2/django__django-13279,step,0,65,65
20251124_mini-v1.17.0_minimax-m2/django__django-13297,step,0,36,36
20251124_mini-v1.17.0_minimax-m2/django__django-13315,step,0,106,106
20251124_mini-v1.17.0_minimax-m2/django__django-13343,step,0,64,64
20251124_mini-v1.17.0_minimax-m2/django__django-13344,step,1,90,90
20251124_mini-v1.17.0_minimax-m2/django__django-13346,step,1,66,66
20251124_mini-v1.17.0_minimax-m2/django__django-13363,step,0,42,42
20251124_mini-v1.17.0_minimax-m2/django__django-13401,step,1,61,61
20251124_mini-v1.17.0_minimax-m2/django__django-13406,step,1,121,121
20251124_mini-v1.17.0_minimax-m2/django__django-13410,step,0,35,35
20251124_mini-v1.17.0_minimax-m2/django__django-13417,step,0,64,64
20251124_mini-v1.17.0_minimax-m2/django__django-13449,step,0,49,49
20251124_mini-v1.17.0_minimax-m2/django__django-13512,step,0,62,62
20251124_mini-v1.17.0_minimax-m2/django__django-13513,step,1,70,70
20251124_mini-v1.17.0_minimax-m2/django__django-13516,step,0,45,45
20251124_mini-v1.17.0_minimax-m2/django__django-13551,step,0,42,42
20251124_mini-v1.17.0_minimax-m2/django__django-13568,step,1,57,57
20251124_mini-v1.17.0_minimax-m2/django__django-13569,step,1,91,91
20251124_mini-v1.17.0_minimax-m2/django__django-13590,step,0,52,52
20251124_mini-v1.17.0_minimax-m2/django__django-13658,step,0,45,45
20251124_mini-v1.17.0_minimax-m2/django__django-13670,step,0,39,39
20251124_mini-v1.17.0_minimax-m2/django__django-13741,step,0,61,61
20251124_mini-v1.17.0_minimax-m2/django__django-13786,step,0,36,36
20251124_mini-v1.17.0_minimax-m2/django__django-13794,step,1,50,50
20251124_mini-v1.17.0_minimax-m2/django__django-13807,step,1,75,75
20251124_mini-v1.17.0_minimax-m2/django__django-13809,step,0,53,53
20251124_mini-v1.17.0_minimax-m2/django__django-13810,step,1,44,44
20251124_mini-v1.17.0_minimax-m2/django__django-13820,step,0,37,37
20251124_mini-v1.17.0_minimax-m2/django__django-13821,step,0,58,58
20251124_mini-v1.17.0_minimax-m2/django__django-13837,step,0,71,71
20251124_mini-v1.17.0_minimax-m2/django__django-13925,step,1,89,89
20251124_mini-v1.17.0_minimax-m2/django__django-13933,step,0,169,169
20251124_mini-v1.17.0_minimax-m2/django__django-13964,step,1,134,134
20251124_mini-v1.17.0_minimax-m2/django__django-14007,step,0,55,55
20251124_mini-v1.17.0_minimax-m2/django__django-14011,step,1,73,73
20251124_mini-v1.17.0_minimax-m2/django__django-14017,step,0,72,72
20251124_mini-v1.17.0_minimax-m2/django__django-14034,step,1,64,64
20251124_mini-v1.17.0_minimax-m2/django__django-14053,step,1,206,206
20251124_mini-v1.17.0_minimax-m2/django__django-14089,step,0,34,34
20251124_mini-v1.17.0_minimax-m2/django__django-14122,step,0,63,63
20251124_mini-v1.17.0_minimax-m2/django__django-14140,step,0,75,75
20251124_mini-v1.17.0_minimax-m2/django__django-14155,step,1,44,44
20251124_mini-v1.17.0_minimax-m2/django__django-14170,step,1,41,41
20251124_mini-v1.17.0_minimax-m2/django__django-14238,step,0,50,50
20251124_mini-v1.17.0_minimax-m2/django__django-14311,step,0,82,82
20251124_mini-v1.17.0_minimax-m2/django__django-14315,step,1,33,33
20251124_mini-v1.17.0_minimax-m2/django__django-14349,step,0,63,63
20251124_mini-v1.17.0_minimax-m2/django__django-14351,step,0,113,113
20251124_mini-v1.17.0_minimax-m2/django__django-14373,step,0,46,46
20251124_mini-v1.17.0_minimax-m2/django__django-14376,step,1,14,14
20251124_mini-v1.17.0_minimax-m2/django__django-14404,step,1,66,66
20251124_mini-v1.17.0_minimax-m2/django__django-14434,step,0,44,44
20251124_mini-v1.17.0_minimax-m2/django__django-14493,step,0,47,47
20251124_mini-v1.17.0_minimax-m2/django__django-14500,step,0,92,92
20251124_mini-v1.17.0_minimax-m2/django__django-14534,step,1,54,54
20251124_mini-v1.17.0_minimax-m2/django__django-14539,step,0,71,71
20251124_mini-v1.17.0_minimax-m2/django__django-14559,step,0,125,125
20251124_mini-v1.17.0_minimax-m2/django__django-14580,step,0,53,53
20251124_mini-v1.17.0_minimax-m2/django__django-14608,step,0,70,70
20251124_mini-v1.17.0_minimax-m2/django__django-14631,step,1,102,102
20251124_mini-v1.17.0_minimax-m2/django__django-14672,step,0,48,48
20251124_mini-v1.17.0_minimax-m2/django__django-14725,step,0,95,95
20251124_mini-v1.17.0_minimax-m2/django__django-14752,step,0,28,28
20251124_mini-v1.17.0_minimax-m2/django__django-14765,step,0,47,47
20251124_mini-v1.17.0_minimax-m2/django__django-14771,step,1,68,68
20251124_mini-v1.17.0_minimax-m2/django__django-14787,step,0,40,40
20251124_mini-v1.17.0_minimax-m2/django__django-14792,step,1,61,61
20251124_mini-v1.17.0_minimax-m2/django__django-14855,step,0,55,55
20251124_mini-v1.17.0_minimax-m2/django__django-14915,step,0,32,32
20251124_mini-v1.17.0_minimax-m2/django__django-14999,step,1,54,54
20251124_mini-v1.17.0_minimax-m2/django__django-15022,step,1,51,51
20251124_mini-v1.17.0_minimax-m2/django__django-15037,step,0,51,51
20251124_mini-v1.17.0_minimax-m2/django__django-15098,step,1,79,79
20251124_mini-v1.17.0_minimax-m2/django__django-15103,step,0,36,36
20251124_mini-v1.17.0_minimax-m2/django__django-15104,step,0,31,31
20251124_mini-v1.17.0_minimax-m2/django__django-15127,step,0,81,81
20251124_mini-v1.17.0_minimax-m2/django__django-15128,step,1,87,87
20251124_mini-v1.17.0_minimax-m2/django__django-15161,step,0,109,109
20251124_mini-v1.17.0_minimax-m2/django__django-15252,step,1,50,50
20251124_mini-v1.17.0_minimax-m2/django__django-15268,step,1,241,241
20251124_mini-v1.17.0_minimax-m2/django__django-15277,step,0,37,37
20251124_mini-v1.17.0_minimax-m2/django__django-15278,step,0,61,61
20251124_mini-v1.17.0_minimax-m2/django__django-15280,step,1,177,177
20251124_mini-v1.17.0_minimax-m2/django__django-15315,step,1,108,108
20251124_mini-v1.17.0_minimax-m2/django__django-15368,step,0,83,83
20251124_mini-v1.17.0_minimax-m2/django__django-15375,step,0,78,78
20251124_mini-v1.17.0_minimax-m2/django__django-15380,step,1,125,125
20251124_mini-v1.17.0_minimax-m2/django__django-15382,step,0,52,52
20251124_mini-v1.17.0_minimax-m2/django__django-15467,step,0,109,109
20251124_mini-v1.17.0_minimax-m2/django__django-15499,step,0,96,96
20251124_mini-v1.17.0_minimax-m2/django__django-15503,step,1,44,44
20251124_mini-v1.17.0_minimax-m2/django__django-15525,step,1,89,89
20251124_mini-v1.17.0_minimax-m2/django__django-15554,step,1,120,120
20251124_mini-v1.17.0_minimax-m2/django__django-15561,step,0,44,44
20251124_mini-v1.17.0_minimax-m2/django__django-15563,step,1,87,87
20251124_mini-v1.17.0_minimax-m2/django__django-15569,step,0,50,50
20251124_mini-v1.17.0_minimax-m2/django__django-15572,step,0,34,34
20251124_mini-v1.17.0_minimax-m2/django__django-15629,step,1,59,59
20251124_mini-v1.17.0_minimax-m2/django__django-15695,step,1,63,63
20251124_mini-v1.17.0_minimax-m2/django__django-15731,step,0,36,36
20251124_mini-v1.17.0_minimax-m2/django__django-15732,step,0,50,50
20251124_mini-v1.17.0_minimax-m2/django__django-15741,step,0,53,53
20251124_mini-v1.17.0_minimax-m2/django__django-15814,step,0,66,66
20251124_mini-v1.17.0_minimax-m2/django__django-15851,step,0,32,32
20251124_mini-v1.17.0_minimax-m2/django__django-15863,step,0,31,31
20251124_mini-v1.17.0_minimax-m2/django__django-15916,step,0,66,66
20251124_mini-v1.17.0_minimax-m2/django__django-15930,step,1,132,132
20251124_mini-v1.17.0_minimax-m2/django__django-15957,step,1,102,102
20251124_mini-v1.17.0_minimax-m2/django__django-15973,step,1,168,168
20251124_mini-v1.17.0_minimax-m2/django__django-15987,step,0,73,73
20251124_mini-v1.17.0_minimax-m2/django__django-16032,step,1,90,90
20251124_mini-v1.17.0_minimax-m2/django__django-16082,step,0,89,89
20251124_mini-v1.17.0_minimax-m2/django__django-16100,step,0,59,59
20251124_mini-v1.17.0_minimax-m2/django__django-16116,step,0,57,57
20251124_mini-v1.17.0_minimax-m2/django__django-16136,step,0,61,61
20251124_mini-v1.17.0_minimax-m2/django__django-16139,step,0,48,48
20251124_mini-v1.17.0_minimax-m2/django__django-16145,step,0,51,51
20251124_mini-v1.17.0_minimax-m2/django__django-16255,step,0,24,24
20251124_mini-v1.17.0_minimax-m2/django__django-16256,step,1,60,60
20251124_mini-v1.17.0_minimax-m2/django__django-16263,step,1,115,115
20251124_mini-v1.17.0_minimax-m2/django__django-16315,step,1,84,84
20251124_mini-v1.17.0_minimax-m2/django__django-16333,step,0,42,42
20251124_mini-v1.17.0_minimax-m2/django__django-16429,step,0,36,36
20251124_mini-v1.17.0_minimax-m2/django__django-16454,step,1,64,64
20251124_mini-v1.17.0_minimax-m2/django__django-16485,step,0,38,38
20251124_mini-v1.17.0_minimax-m2/django__django-16493,step,0,57,57
20251124_mini-v1.17.0_minimax-m2/django__django-16502,step,1,40,40
20251124_mini-v1.17.0_minimax-m2/django__django-16527,step,0,30,30
20251124_mini-v1.17.0_minimax-m2/django__django-16560,step,1,90,90
20251124_mini-v1.17.0_minimax-m2/django__django-16569,step,0,26,26
20251124_mini-v1.17.0_minimax-m2/django__django-16595,step,0,43,43
20251124_mini-v1.17.0_minimax-m2/django__django-16612,step,0,55,55
20251124_mini-v1.17.0_minimax-m2/django__django-16631,step,1,48,48
20251124_mini-v1.17.0_minimax-m2/django__django-16642,step,0,37,37
20251124_mini-v1.17.0_minimax-m2/django__django-16661,step,0,64,64
20251124_mini-v1.17.0_minimax-m2/django__django-16662,step,0,58,58
20251124_mini-v1.17.0_minimax-m2/django__django-16667,step,1,41,41
20251124_mini-v1.17.0_minimax-m2/django__django-16801,step,0,39,39
20251124_mini-v1.17.0_minimax-m2/django__django-16819,step,0,95,95
20251124_mini-v1.17.0_minimax-m2/django__django-16877,step,1,49,49
20251124_mini-v1.17.0_minimax-m2/django__django-16899,step,0,77,77
20251124_mini-v1.17.0_minimax-m2/django__django-16901,step,1,97,97
20251124_mini-v1.17.0_minimax-m2/django__django-16938,step,1,84,84
20251124_mini-v1.17.0_minimax-m2/django__django-16950,step,1,125,125
20251124_mini-v1.17.0_minimax-m2/django__django-17029,step,0,34,34
20251124_mini-v1.17.0_minimax-m2/django__django-17084,step,0,62,62
20251124_mini-v1.17.0_minimax-m2/django__django-17087,step,0,55,55
20251124_mini-v1.17.0_minimax-m2/django__django-7530,step,0,60,60
20251124_mini-v1.17.0_minimax-m2/django__django-9296,step,0,32,32
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-13989,step,0,38,38
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-14623,step,0,145,145
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-20488,step,0,48,48
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-20676,step,0,76,76
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-20826,step,0,92,92
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-20859,step,0,42,42
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-21568,step,1,133,133
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-22719,step,0,49,49
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-22865,step,0,89,89
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-22871,step,0,71,71
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-23299,step,1,112,112
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-23314,step,0,47,47
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-23412,step,0,75,75
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-23476,step,1,184,184
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24026,step,0,33,33
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24149,step,0,64,64
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24177,step,1,240,240
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24570,step,0,46,46
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24627,step,0,42,42
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24637,step,0,78,78
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24870,step,1,50,50
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24970,step,0,45,45
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-25122,step,0,60,60
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-25287,step,0,75,75
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-25311,step,0,105,105
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-25332,step,0,58,58
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-25479,step,1,193,193
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-25775,step,0,99,99
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-25960,step,1,215,215
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-26113,step,0,37,37
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-26208,step,1,183,183
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-26291,step,1,69,69
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-26342,step,0,94,94
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-26466,step,1,63,63
20251124_mini-v1.17.0_minimax-m2/mwaskom__seaborn-3069,step,0,112,112
20251124_mini-v1.17.0_minimax-m2/mwaskom__seaborn-3187,step,0,93,93
20251124_mini-v1.17.0_minimax-m2/pallets__flask-5014,step,0,54,54
20251124_mini-v1.17.0_minimax-m2/psf__requests-1142,step,0,95,95
20251124_mini-v1.17.0_minimax-m2/psf__requests-1724,step,1,82,82
20251124_mini-v1.17.0_minimax-m2/psf__requests-1766,step,1,38,38
20251124_mini-v1.17.0_minimax-m2/psf__requests-1921,step,1,63,63
20251124_mini-v1.17.0_minimax-m2/psf__requests-2317,step,1,47,47
20251124_mini-v1.17.0_minimax-m2/psf__requests-2931,step,1,56,56
20251124_mini-v1.17.0_minimax-m2/psf__requests-5414,step,1,59,59
20251124_mini-v1.17.0_minimax-m2/psf__requests-6028,step,1,112,112
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-2905,step,0,68,68
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-3095,step,0,65,65
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-3151,step,0,27,27
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-3305,step,1,152,152
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-3677,step,0,47,47
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-3993,step,0,63,63
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4075,step,0,31,31
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4094,step,0,66,66
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4356,step,0,65,65
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4629,step,0,27,27
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4687,step,1,185,185
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4695,step,0,59,59
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-4966,step,0,42,42
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6461,step,1,59,59
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6599,step,0,159,159
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6721,step,0,79,79
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6744,step,1,113,113
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6938,step,1,79,79
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-6992,step,1,37,37
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-7229,step,1,103,103
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-7233,step,0,29,29
20251124_mini-v1.17.0_minimax-m2/pydata__xarray-7393,step,1,250,250
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-4551,step,1,64,64
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-4604,step,1,75,75
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-4661,step,1,45,45
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-4970,step,1,67,67
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-6386,step,1,66,66
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-6528,step,1,49,49
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-6903,step,0,24,24
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-7080,step,1,76,76
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-7277,step,1,26,26
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-8898,step,0,58,58
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-10051,step,0,42,42
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-10081,step,0,52,52
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-10356,step,1,76,76
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-5262,step,0,55,55
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-5631,step,0,73,73
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-5787,step,1,71,71
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-5809,step,0,40,40
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-5840,step,1,63,63
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-6197,step,1,250,250
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-6202,step,0,73,73
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7205,step,0,20,20
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7236,step,0,63,63
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7324,step,0,61,61
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7432,step,0,56,56
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7490,step,0,120,120
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7521,step,0,45,45
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7571,step,0,60,60
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7982,step,0,52,52
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-8399,step,0,45,45
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-10297,step,0,78,78
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-10844,step,0,29,29
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-10908,step,0,57,57
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-11310,step,0,184,184
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-11578,step,0,49,49
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-12585,step,0,53,53
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-12682,step,0,105,105
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-12973,step,0,101,101
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13124,step,1,114,114
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13135,step,0,26,26
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13142,step,0,68,68
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13328,step,0,89,89
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13439,step,0,52,52
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13496,step,0,103,103
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13779,step,0,23,23
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14053,step,0,33,33
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14087,step,1,89,89
