run_id,task_id,agent_id,model_id,model_family,label,seg,n_frag_total,n_steps_total
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-20916,sympy__sympy-20916,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,1,all_sent,1324,70
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-21379,sympy__sympy-21379,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,1720,83
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-21930,sympy__sympy-21930,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,1,all_sent,1960,85
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-23534,sympy__sympy-23534,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,1106,49
20260226_mini-v2.0.0_gemini-3-pro-high/astropy__astropy-13579,astropy__astropy-13579,mini-swe-agent-2.0.0,gemini-3-pro-preview@high,google,0,all_sent,1307,65
20260226_mini-v2.0.0_gemini-3-pro-high/django__django-11815,django__django-11815,mini-swe-agent-2.0.0,gemini-3-pro-preview@high,google,1,all_sent,1225,57
20260226_mini-v2.0.0_gemini-3-pro-high/django__django-13212,django__django-13212,mini-swe-agent-2.0.0,gemini-3-pro-preview@high,google,1,all_sent,1170,50
20260226_mini-v2.0.0_gemini-3-pro-high/django__django-15973,django__django-15973,mini-swe-agent-2.0.0,gemini-3-pro-preview@high,google,1,all_sent,1037,41
20260226_mini-v2.0.0_gemini-3-pro-high/matplotlib__matplotlib-23412,matplotlib__matplotlib-23412,mini-swe-agent-2.0.0,gemini-3-pro-preview@high,google,0,all_sent,1150,62
20260226_mini-v2.0.0_gemini-3-pro-high/matplotlib__matplotlib-23476,matplotlib__matplotlib-23476,mini-swe-agent-2.0.0,gemini-3-pro-preview@high,google,1,all_sent,1220,55
20260226_mini-v2.0.0_gemini-3-pro-high/pydata__xarray-4966,pydata__xarray-4966,mini-swe-agent-2.0.0,gemini-3-pro-preview@high,google,0,all_sent,793,36
20260226_mini-v2.0.0_gemini-3-pro-high/pytest-dev__pytest-6197,pytest-dev__pytest-6197,mini-swe-agent-2.0.0,gemini-3-pro-preview@high,google,1,all_sent,1538,71
20260226_mini-v2.0.0_gemini-3-pro-high/pytest-dev__pytest-7324,pytest-dev__pytest-7324,mini-swe-agent-2.0.0,gemini-3-pro-preview@high,google,0,all_sent,747,30
20260226_mini-v2.0.0_gemini-3-pro-high/scikit-learn__scikit-learn-11578,scikit-learn__scikit-learn-11578,mini-swe-agent-2.0.0,gemini-3-pro-preview@high,google,0,all_sent,1399,68
20260226_mini-v2.0.0_gemini-3-pro-high/sphinx-doc__sphinx-9258,sphinx-doc__sphinx-9258,mini-swe-agent-2.0.0,gemini-3-pro-preview@high,google,0,all_sent,954,42
20260226_mini-v2.0.0_gemini-3-pro-high/sympy__sympy-15976,sympy__sympy-15976,mini-swe-agent-2.0.0,gemini-3-pro-preview@high,google,0,all_sent,732,34
20260226_mini-v2.0.0_gemini-3-pro-high/sympy__sympy-20438,sympy__sympy-20438,mini-swe-agent-2.0.0,gemini-3-pro-preview@high,google,1,all_sent,2378,107
20260226_mini-v2.0.0_gemini-3-pro-high/sympy__sympy-24539,sympy__sympy-24539,mini-swe-agent-2.0.0,gemini-3-pro-preview@high,google,0,all_sent,542,28
20260217_mini-v2.0.0_deepseek-3-2-high/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,all_sent,1108,61
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-11179,django__django-11179,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,all_sent,1328,78
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14089,django__django-14089,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,all_sent,628,58
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15368,django__django-15368,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,all_sent,1354,89
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15973,django__django-15973,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,all_sent,1931,110
20260217_mini-v2.0.0_deepseek-3-2-high/matplotlib__matplotlib-24570,matplotlib__matplotlib-24570,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,all_sent,1479,61
20260217_mini-v2.0.0_deepseek-3-2-high/pylint-dev__pylint-6386,pylint-dev__pylint-6386,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,all_sent,1266,76
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-7205,pytest-dev__pytest-7205,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,1,all_sent,1339,67
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-14983,scikit-learn__scikit-learn-14983,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,all_sent,1381,77
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-10449,sphinx-doc__sphinx-10449,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,all_sent,1125,67
20260217_mini-v2.0.0_deepseek-3-2-high/sympy__sympy-19637,sympy__sympy-19637,mini-swe-agent-2.0.0,deepseek-v3.2@high,deepseek,0,all_sent,851,36
20260217_mini-v2.0.0_glm-5-high/django__django-11299,django__django-11299,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,528,46
20260217_mini-v2.0.0_glm-5-high/django__django-11451,django__django-11451,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,633,77
20260217_mini-v2.0.0_glm-5-high/django__django-11551,django__django-11551,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,867,111
20260217_mini-v2.0.0_glm-5-high/django__django-11820,django__django-11820,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,939,135
20260217_mini-v2.0.0_glm-5-high/django__django-12663,django__django-12663,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1484,142
20260217_mini-v2.0.0_glm-5-high/django__django-14580,django__django-14580,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,462,54
20260217_mini-v2.0.0_glm-5-high/django__django-15280,django__django-15280,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1349,85
20260217_mini-v2.0.0_glm-5-high/django__django-15629,django__django-15629,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1083,156
20260217_mini-v2.0.0_glm-5-high/django__django-15863,django__django-15863,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,394,32
20260217_mini-v2.0.0_glm-5-high/django__django-16454,django__django-16454,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,660,70
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-26342,matplotlib__matplotlib-26342,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,487,43
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-2905,pydata__xarray-2905,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1493,236
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-8399,pytest-dev__pytest-8399,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,656,90
20260217_mini-v2.0.0_glm-5-high/sphinx-doc__sphinx-8721,sphinx-doc__sphinx-8721,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,734,71
20260217_mini-v2.0.0_glm-5-high/sympy__sympy-14248,sympy__sympy-14248,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,2050,181
20260217_mini-v2.0.0_glm-5-high/sympy__sympy-15599,sympy__sympy-15599,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,2025,120
20260217_mini-v2.0.0_glm-5-high/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,455,36
20260217_mini-v2.0.0_kimi-k2-5-high/astropy__astropy-8872,astropy__astropy-8872,mini-swe-agent-2.0.0,kimi-k2.5@high,moonshot,1,all_sent,674,52
20260217_mini-v2.0.0_kimi-k2-5-high/django__django-12125,django__django-12125,mini-swe-agent-2.0.0,kimi-k2.5@high,moonshot,1,all_sent,942,59
20260217_mini-v2.0.0_kimi-k2-5-high/django__django-12406,django__django-12406,mini-swe-agent-2.0.0,kimi-k2.5@high,moonshot,1,all_sent,805,69
20260217_mini-v2.0.0_kimi-k2-5-high/django__django-13933,django__django-13933,mini-swe-agent-2.0.0,kimi-k2.5@high,moonshot,0,all_sent,546,50
20260217_mini-v2.0.0_kimi-k2-5-high/django__django-16032,django__django-16032,mini-swe-agent-2.0.0,kimi-k2.5@high,moonshot,0,all_sent,1365,119
20260217_mini-v2.0.0_kimi-k2-5-high/matplotlib__matplotlib-22719,matplotlib__matplotlib-22719,mini-swe-agent-2.0.0,kimi-k2.5@high,moonshot,0,all_sent,471,33
20260217_mini-v2.0.0_kimi-k2-5-high/matplotlib__matplotlib-24870,matplotlib__matplotlib-24870,mini-swe-agent-2.0.0,kimi-k2.5@high,moonshot,1,all_sent,562,48
20260217_mini-v2.0.0_kimi-k2-5-high/psf__requests-2931,psf__requests-2931,mini-swe-agent-2.0.0,kimi-k2.5@high,moonshot,1,all_sent,420,29
20260217_mini-v2.0.0_kimi-k2-5-high/pylint-dev__pylint-6528,pylint-dev__pylint-6528,mini-swe-agent-2.0.0,kimi-k2.5@high,moonshot,1,all_sent,1488,123
20260217_mini-v2.0.0_kimi-k2-5-high/pylint-dev__pylint-8898,pylint-dev__pylint-8898,mini-swe-agent-2.0.0,kimi-k2.5@high,moonshot,1,all_sent,965,89
20260217_mini-v2.0.0_kimi-k2-5-high/pytest-dev__pytest-10081,pytest-dev__pytest-10081,mini-swe-agent-2.0.0,kimi-k2.5@high,moonshot,0,all_sent,512,40
20260217_mini-v2.0.0_kimi-k2-5-high/sphinx-doc__sphinx-10449,sphinx-doc__sphinx-10449,mini-swe-agent-2.0.0,kimi-k2.5@high,moonshot,0,all_sent,471,50
20260217_mini-v2.0.0_kimi-k2-5-high/sphinx-doc__sphinx-9230,sphinx-doc__sphinx-9230,mini-swe-agent-2.0.0,kimi-k2.5@high,moonshot,0,all_sent,695,71
20260217_mini-v2.0.0_minimax-2-5-high/django__django-11087,django__django-11087,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,1,all_sent,1296,100
20260217_mini-v2.0.0_minimax-2-5-high/django__django-11815,django__django-11815,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,0,all_sent,619,41
20260217_mini-v2.0.0_minimax-2-5-high/django__django-13212,django__django-13212,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,1,all_sent,646,60
20260217_mini-v2.0.0_minimax-2-5-high/django__django-13417,django__django-13417,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,0,all_sent,600,52
20260217_mini-v2.0.0_minimax-2-5-high/django__django-13809,django__django-13809,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,0,all_sent,499,48
20260217_mini-v2.0.0_minimax-2-5-high/django__django-14011,django__django-14011,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,1,all_sent,777,66
20260217_mini-v2.0.0_minimax-2-5-high/django__django-14170,django__django-14170,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,1,all_sent,601,46
20260217_mini-v2.0.0_minimax-2-5-high/django__django-14999,django__django-14999,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,0,all_sent,645,54
20260217_mini-v2.0.0_minimax-2-5-high/django__django-15916,django__django-15916,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,0,all_sent,979,60
20260217_mini-v2.0.0_minimax-2-5-high/matplotlib__matplotlib-22865,matplotlib__matplotlib-22865,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,0,all_sent,1121,71
20260217_mini-v2.0.0_minimax-2-5-high/matplotlib__matplotlib-24870,matplotlib__matplotlib-24870,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,1,all_sent,757,61
20260217_mini-v2.0.0_minimax-2-5-high/pydata__xarray-7233,pydata__xarray-7233,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,0,all_sent,493,37
20260217_mini-v2.0.0_minimax-2-5-high/scikit-learn__scikit-learn-25931,scikit-learn__scikit-learn-25931,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,0,all_sent,892,90
20260217_mini-v2.0.0_minimax-2-5-high/sphinx-doc__sphinx-10449,sphinx-doc__sphinx-10449,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,0,all_sent,624,63
20260217_mini-v2.0.0_minimax-2-5-high/sphinx-doc__sphinx-8593,sphinx-doc__sphinx-8593,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,0,all_sent,817,85
20260217_mini-v2.0.0_minimax-2-5-high/sympy__sympy-15976,sympy__sympy-15976,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,0,all_sent,743,48
20260217_mini-v2.0.0_minimax-2-5-high/sympy__sympy-18189,sympy__sympy-18189,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,0,all_sent,368,27
20260217_mini-v2.0.0_minimax-2-5-high/sympy__sympy-20801,sympy__sympy-20801,mini-swe-agent-2.0.0,minimax-m2.5@high,minimax,0,all_sent,702,57
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-11292,django__django-11292,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,all_sent,696,54
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-11734,django__django-11734,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,all_sent,1789,125
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-11999,django__django-11999,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,all_sent,671,67
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-13837,django__django-13837,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,all_sent,623,39
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-14140,django__django-14140,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,all_sent,471,29
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15128,django__django-15128,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,all_sent,1193,84
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15572,django__django-15572,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,all_sent,457,33
20260217_mini-v2.0.0_claude-4-5-sonnet-high/django__django-15973,django__django-15973,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,all_sent,1014,85
20260217_mini-v2.0.0_claude-4-5-sonnet-high/pydata__xarray-7229,pydata__xarray-7229,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,all_sent,755,59
20260217_mini-v2.0.0_claude-4-5-sonnet-high/pytest-dev__pytest-7982,pytest-dev__pytest-7982,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,all_sent,479,47
20260217_mini-v2.0.0_claude-4-5-sonnet-high/sphinx-doc__sphinx-8269,sphinx-doc__sphinx-8269,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,all_sent,426,29
20260217_mini-v2.0.0_claude-4-5-sonnet-high/sphinx-doc__sphinx-8551,sphinx-doc__sphinx-8551,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,all_sent,1184,77
20260217_mini-v2.0.0_claude-4-5-sonnet-high/sphinx-doc__sphinx-9230,sphinx-doc__sphinx-9230,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,all_sent,574,42
20260217_mini-v2.0.0_claude-4-5-sonnet-high/sympy__sympy-13091,sympy__sympy-13091,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,0,all_sent,830,76
20260217_mini-v2.0.0_claude-4-5-sonnet-high/sympy__sympy-13974,sympy__sympy-13974,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,all_sent,748,49
20260217_mini-v2.0.0_claude-4-5-sonnet-high/sympy__sympy-18199,sympy__sympy-18199,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,all_sent,683,59
20260217_mini-v2.0.0_claude-4-5-sonnet-high/sympy__sympy-20916,sympy__sympy-20916,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,all_sent,584,47
20260217_mini-v2.0.0_claude-4-5-sonnet-high/sympy__sympy-22080,sympy__sympy-22080,mini-swe-agent-2.0.0,claude-sonnet-4-5-20250929@high,anthropic,1,all_sent,1047,93
20260217_mini-v2.0.0_claude-4-5-haiku-high/astropy__astropy-8707,astropy__astropy-8707,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,1,all_sent,692,60
20260217_mini-v2.0.0_claude-4-5-haiku-high/django__django-11133,django__django-11133,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,0,all_sent,458,36
20260217_mini-v2.0.0_claude-4-5-haiku-high/django__django-12273,django__django-12273,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,1,all_sent,732,57
20260217_mini-v2.0.0_claude-4-5-haiku-high/django__django-13344,django__django-13344,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,1,all_sent,1450,78
20260217_mini-v2.0.0_claude-4-5-haiku-high/django__django-13590,django__django-13590,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,0,all_sent,666,54
20260217_mini-v2.0.0_claude-4-5-haiku-high/django__django-16116,django__django-16116,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,0,all_sent,1194,89
20260217_mini-v2.0.0_claude-4-5-haiku-high/matplotlib__matplotlib-20488,matplotlib__matplotlib-20488,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,0,all_sent,970,74
20260217_mini-v2.0.0_claude-4-5-haiku-high/matplotlib__matplotlib-26291,matplotlib__matplotlib-26291,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,0,all_sent,906,70
20260217_mini-v2.0.0_claude-4-5-haiku-high/psf__requests-2317,psf__requests-2317,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,0,all_sent,613,44
20260217_mini-v2.0.0_claude-4-5-haiku-high/pylint-dev__pylint-6386,pylint-dev__pylint-6386,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,1,all_sent,809,72
20260217_mini-v2.0.0_claude-4-5-haiku-high/pytest-dev__pytest-7432,pytest-dev__pytest-7432,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,0,all_sent,903,69
20260217_mini-v2.0.0_claude-4-5-haiku-high/pytest-dev__pytest-7490,pytest-dev__pytest-7490,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,0,all_sent,898,61
20260217_mini-v2.0.0_claude-4-5-haiku-high/scikit-learn__scikit-learn-12973,scikit-learn__scikit-learn-12973,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,0,all_sent,453,37
20260217_mini-v2.0.0_claude-4-5-haiku-high/scikit-learn__scikit-learn-25973,scikit-learn__scikit-learn-25973,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,0,all_sent,757,77
20260217_mini-v2.0.0_claude-4-5-haiku-high/sphinx-doc__sphinx-8035,sphinx-doc__sphinx-8035,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,0,all_sent,1126,111
20260217_mini-v2.0.0_claude-4-5-haiku-high/sphinx-doc__sphinx-8265,sphinx-doc__sphinx-8265,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,1,all_sent,826,66
20260217_mini-v2.0.0_claude-4-5-haiku-high/sphinx-doc__sphinx-9258,sphinx-doc__sphinx-9258,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,1,all_sent,1104,100
20260217_mini-v2.0.0_claude-4-5-haiku-high/sympy__sympy-12481,sympy__sympy-12481,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,0,all_sent,995,78
20260217_mini-v2.0.0_claude-4-5-haiku-high/sympy__sympy-13798,sympy__sympy-13798,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,1,all_sent,1059,86
20260217_mini-v2.0.0_claude-4-5-haiku-high/sympy__sympy-16766,sympy__sympy-16766,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,0,all_sent,772,68
20260217_mini-v2.0.0_claude-4-5-haiku-high/sympy__sympy-18211,sympy__sympy-18211,mini-swe-agent-2.0.0,claude-haiku-4-5-20251001@high,anthropic,0,all_sent,701,56
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-11292,django__django-11292,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,step,16,16
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-12419,django__django-12419,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,step,17,17
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-13658,django__django-13658,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,step,9,9
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-13925,django__django-13925,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,step,10,10
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-13964,django__django-13964,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,step,59,59
20250726_mini-v1.0.0_gemini-2.5-pro/django__django-14725,django__django-14725,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,step,31,31
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-23412,matplotlib__matplotlib-23412,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,step,15,15
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-24026,matplotlib__matplotlib-24026,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,step,10,10
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-25479,matplotlib__matplotlib-25479,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,step,23,23
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-3677,pydata__xarray-3677,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,step,15,15
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-7229,pydata__xarray-7229,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,step,37,37
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-13124,scikit-learn__scikit-learn-13124,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,step,11,11
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-11445,sphinx-doc__sphinx-11445,mini-swe-agent-1.0.0,gemini-2.5-pro,google,0,step,17,17
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-11510,sphinx-doc__sphinx-11510,mini-swe-agent-1.0.0,gemini-2.5-pro,google,1,step,12,12
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-14508,astropy__astropy-14508,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,step,23,23
20250822_mini-v1.9.1_glm-4.5/django__django-11095,django__django-11095,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,step,44,44
20250822_mini-v1.9.1_glm-4.5/django__django-11133,django__django-11133,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,step,25,25
20250822_mini-v1.9.1_glm-4.5/django__django-11265,django__django-11265,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,step,38,39
20250822_mini-v1.9.1_glm-4.5/django__django-12193,django__django-12193,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,step,44,44
20250822_mini-v1.9.1_glm-4.5/django__django-12273,django__django-12273,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,step,93,93
20250822_mini-v1.9.1_glm-4.5/django__django-13401,django__django-13401,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,step,67,67
20250822_mini-v1.9.1_glm-4.5/django__django-13925,django__django-13925,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,step,75,76
20250822_mini-v1.9.1_glm-4.5/django__django-13933,django__django-13933,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,step,41,41
20250822_mini-v1.9.1_glm-4.5/django__django-14311,django__django-14311,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,step,62,62
20250822_mini-v1.9.1_glm-4.5/django__django-15022,django__django-15022,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,step,33,33
20250822_mini-v1.9.1_glm-4.5/django__django-15554,django__django-15554,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,step,77,78
20250822_mini-v1.9.1_glm-4.5/django__django-15563,django__django-15563,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,step,49,50
20250822_mini-v1.9.1_glm-4.5/django__django-16032,django__django-16032,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,step,62,64
20250822_mini-v1.9.1_glm-4.5/django__django-16145,django__django-16145,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,step,30,31
20250822_mini-v1.9.1_glm-4.5/django__django-7530,django__django-7530,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,step,24,24
20250822_mini-v1.9.1_glm-4.5/matplotlib__matplotlib-25775,matplotlib__matplotlib-25775,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,step,60,60
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-10914,django__django-10914,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,step,57,57
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11555,django__django-11555,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,step,90,90
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12039,django__django-12039,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,step,42,42
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12193,django__django-12193,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,step,52,52
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13128,django__django-13128,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,step,49,49
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-14122,django__django-14122,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,step,51,51
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-15563,django__django-15563,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,step,58,58
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-15629,django__django-15629,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,step,57,57
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-16263,django__django-16263,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,step,43,43
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-16560,django__django-16560,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,step,50,50
20250929_mini-v1.13.3_sonnet-4-5-20250929/matplotlib__matplotlib-24177,matplotlib__matplotlib-24177,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,step,91,91
